scaffold,length,breadth,coverage,median_cov,std_cov,bases_w_0_coverage,mean_clonality,median_clonality,mean_microdiversity,median_microdiversity,rarefied_mean_microdiversity,rarefied_median_microdiversity,unmaskedBreadth,rarefied_breadth,expected_breadth,SNPs,Reference_SNPs,BiAllelic_SNPs,MultiAllelic_SNPs,consensus_SNPs,population_SNPs,conANI,popANI,Run,genome
NC_045512.2,29903,0.9974250075243286,2829.7248436611712,2763,1371.356321720002,77,0.9968458058612824,0.9985135197639464,0.0031541941387175365,0.0014864802360534668,0.0030404727057418146,0.0,0.9971240343778216,0.9969902685349296,1.0,7,4,3,0,4,4,0.9998658483415501,0.9998658483415501,SRR11494503,MT039887.1
NC_045512.2,29903,0.9968899441527606,2418.593719693676,2171,1530.021899684352,93,0.9976307915579752,0.9987587332725524,0.0023692084420247053,0.0012412667274475098,0.002215196024346277,0.0,0.9892318496471926,0.9802026552519814,1.0,14,7,7,0,7,7,0.9997633616172544,0.9997633616172544,SRR11494504,MT039887.1
NC_045512.2,29903,0.9978263050530048,3804.9122161656014,3158,2986.034756006047,65,0.9981123676277804,0.9992011785507202,0.001887632372219672,0.0007988214492797853,0.0016846172263310644,0.0,0.9927766444838312,0.9734809216466576,1.0,39,9,28,2,11,9,0.9996294674436622,0.99969683699936,SRR11494505,MT039887.1
NC_045512.2,29903,0.9970905929170988,1959.432565294452,1773,1333.6905497725165,87,0.9981377933044429,0.999398112297058,0.0018622066955572558,0.0006018877029418945,0.0016148040886344586,0.0,0.9826773233454836,0.9487676821723572,1.0,27,6,21,0,8,6,0.9997277522545516,0.9997958141909136,SRR11494506,MT039887.1
NC_045512.2,29903,0.9971909172992676,1997.2227870113363,1839,1306.8775292890468,84,0.9980300255730544,0.9992842078208924,0.0019699744269454644,0.000715792179107666,0.0018361362812304718,0.0,0.9892987325686388,0.9589338862321506,1.0,25,5,20,0,5,5,0.9998309840110876,0.9998309840110876,SRR11494507,MT039887.1
NC_045512.2,29903,0.9944152760592584,4081.500518342641,3887,2992.288219552961,167,0.99790943607979,0.9991408288478852,0.00209056392021012,0.0008591711521148683,0.001860183044859465,0.0,0.9896665886365916,0.9806373942413804,1.0,26,1,25,0,5,1,0.9998310468338176,0.9999662093667636,SRR11494508,MT039887.1
NC_045512.2,29903,0.9958198174096244,2359.9954854028024,1991,1878.573644010972,125,0.9990652645076508,1.0,0.0009347354923490149,0.0,0.0009001219388773408,0.0,0.9888305521185166,0.9883958131291176,1.0,14,9,4,1,12,9,0.9995941695694815,0.9996956271771112,SRR11479027,MT039887.1
NC_045512.2,29903,0.9979935123566196,5329.679095742902,4980,3188.8971732623686,60,0.9990810950630664,0.999520182609558,0.0009189049369334734,0.0004798173904418943,0.0008041949935146953,0.0,0.9905360666153896,0.9885295789720095,1.0,9,7,1,1,7,7,0.999763673193788,0.999763673193788,SRR11479028,MT039887.1
NC_045512.2,29903,0.9983279269638498,2122.5185767314315,1829,1439.4648278848895,50,0.9992736283730774,1.0,0.0007263716269225727,0.0,0.0006909424208723093,0.0,0.9896665886365916,0.9883623716683944,1.0,7,4,3,0,5,4,0.9998310468338176,0.9998648374670541,SRR11479029,MT039887.1
NC_045512.2,29903,0.9993646122462628,3144.369762231215,2480,2385.937292824858,19,0.9992282344147232,1.0,0.0007717655852770289,0.0,0.0006486041246765994,0.0,0.9981941611209576,0.9881617229040563,1.0,9,4,5,0,5,4,0.9998324902006768,0.9998659921605414,SRR11479030,MT039887.1
NC_045512.2,29903,0.9990301976390328,2194.089790322041,1794,1685.5242660658844,29,0.9992712410997124,1.0,0.0007287589002876738,0.0,0.0006937558353945494,0.0,0.9948165735879344,0.9880948399826104,1.0,8,5,3,0,6,5,0.9997983057684552,0.9998319214737124,SRR11479031,MT039887.1
NC_045512.2,29903,0.99933117078554,2813.358994080861,2258,2094.408951153058,20,0.9993008805728684,1.0,0.0006991194271317447,0.0,0.0006579716111436706,0.0,0.9891315252650236,0.9881617229040563,1.0,10,5,4,1,6,5,0.9997971465278248,0.999830955439854,SRR11479032,MT039887.1
NC_045512.2,29903,0.9857204962712772,1120.3750459820083,652,1240.4541216340026,427,0.9992499741293124,1.0,0.0007500258706876206,0.0,0.0006143150553531429,0.0,0.9668929538842256,0.8811824900511654,1.0,30,4,24,2,10,6,0.9996541348182478,0.9997924808909489,SRR11479033,MT039887.1
NC_045512.2,29903,0.9958532588703476,1834.918837574825,1323,1773.591674055482,124,0.998841099891716,1.0,0.0011589001082841224,0.0,0.0008195936862052111,0.0,0.9885295789720095,0.9298398154031368,1.0,43,4,37,2,5,4,0.9998308525033828,0.9998646820027064,SRR11479034,MT039887.1
NC_045512.2,29903,0.9952178711166104,4718.174029361602,4341,3135.854003427881,143,0.999242275706393,0.9996281266212464,0.0007577242936069872,0.0003718733787536621,0.0006743937013936607,0.0,0.9889643179614086,0.9884961375112864,1.0,10,9,1,0,9,9,0.9996956683461266,0.9996956683461266,SRR11479035,MT039887.1
NC_045512.2,29903,0.9987292244925259,2434.131725913788,2066,1942.274123089962,38,0.9992631600738312,1.0,0.0007368399261686862,0.0,0.0006638472018339893,0.0,0.9887971106577936,0.9867906230144132,1.0,13,8,5,0,9,8,0.9996956168831168,0.9997294372294372,SRR11479036,MT039887.1
NC_045512.2,29903,0.9982944855031268,1538.8611176136176,1390,998.8854625439257,51,0.9992823014630188,1.0,0.0007176985369811152,0.0,0.0006893957880180768,0.0,0.9898337959402068,0.9883289302076714,1.0,6,4,2,0,4,4,0.9998648602993344,0.9998648602993344,SRR11479037,MT039887.1
NC_045512.2,29903,0.9940474199913052,1673.842323512691,1490,1153.9460924327839,178,0.9992495862270112,1.0,0.0007504137729886784,0.0,0.0006899960400761351,0.0,0.9887636691970704,0.9854529645854933,1.0,7,5,2,0,6,5,0.9997970710589508,0.9998308925491256,SRR11479038,MT039887.1
NC_045512.2,29903,0.999598702471324,4872.825769989633,4367,2739.9270988442913,12,0.9992143474186248,0.9995846152305604,0.0007856525813751957,0.00041538476943969727,0.0006217533597536741,0.0,0.9988629903354178,0.9887971106577936,1.0,15,8,7,0,9,8,0.9996986842545784,0.9997321637818474,SRR11479039,MT039887.1
NC_045512.2,29903,0.9779286359228172,1241.4012306457546,578,1557.7836052420605,660,0.9992867801822032,1.0,0.0007132198177969284,0.0,0.0005770631952564107,0.0,0.9376985586730427,0.8485436243855131,1.0,23,7,16,0,7,7,0.9997503566333809,0.9997503566333809,SRR11479040,MT039887.1
NC_045512.2,29903,0.9979600708958968,4976.35150319366,4341,3032.687563215119,61,0.9990912766996786,0.9994699358940125,0.0009087233003214346,0.0005300641059875488,0.0007806780349417508,0.0,0.9976256562886668,0.9885964618934556,1.0,10,6,4,0,6,6,0.9997988736926792,0.9997988736926792,SRR11479041,MT039887.1
NC_045512.2,29903,0.5450958097849714,1280.6096043875195,11,2967.197957181604,13603,0.9986025110251752,1.0,0.0013974889748248345,0.0,0.0008409968990198412,0.0,0.5124903855800421,0.4522288733571882,1.0,23,4,19,0,13,5,0.9991517128874388,0.999673735725938,SRR11479042,MT039887.1
NC_045512.2,29903,0.9990301976390328,3984.470989532823,3632,2405.593684569235,29,0.9990036235930856,0.9995132684707642,0.000996376406914301,0.00048673152923583984,0.0009151828426147146,0.0,0.9958867003310704,0.9885295789720095,1.0,8,6,2,0,6,6,0.9997985224983208,0.9997985224983208,SRR11479043,MT039887.1
NC_045512.2,29903,0.9990970805604787,6447.704176838443,5851,4220.713015886884,27,0.998904083768072,0.9994099736213684,0.0010959162319279514,0.0005900263786315918,0.000977182646360597,0.0,0.9937464468447982,0.9886967862756244,1.0,16,8,8,0,9,8,0.9996971328577198,0.9997307847624176,SRR11479044,MT039887.1
NC_045512.2,29903,0.9814065478380096,2196.622011169448,1265,2495.385269760379,556,0.9975321079571128,1.0,0.002467892042887332,0.0,0.0011925656375980642,0.0,0.9352573320402636,0.8240644751362739,1.0,119,6,110,3,17,6,0.9993921407372977,0.9997854614366932,SRR11479045,MT039887.1
NC_045512.2,29903,0.9985620171889108,2610.175801759021,2140,1994.6184308720408,43,0.9992004638926284,1.0,0.0007995361073716013,0.0,0.0007910137974146414,0.0,0.9972243587599906,0.9883958131291176,1.0,4,2,2,0,3,2,0.9998993963782696,0.9999329309188464,SRR11479046,MT039887.1
NC_045512.2,29903,0.9983948098852958,20778.190683209043,17237,15349.249728567656,48,0.9988431487704666,0.9995729327201844,0.001156851229533351,0.00042706727981567383,0.0011076945052614915,0.0,0.9972243587599906,0.9939805370698592,1.0,37,3,34,0,4,3,0.9998658618376928,0.9998993963782696,SRR11476445,MT039887.1
NC_045512.2,29903,0.9990970805604787,24842.99632143932,20230,19012.705055639566,27,0.998905040838429,0.9995749890804292,0.001094959161570985,0.00042501091957092285,0.0010289548108537439,0.0,0.9972243587599906,0.9971909172992676,1.0,38,3,35,0,4,3,0.9998658618376928,0.9998993963782696,SRR11476446,MT039887.1
NC_045512.2,29903,0.9987961074139718,16814.967494900182,13370,12761.335670225324,36,0.9989046571989444,0.999562293291092,0.0010953428010556099,0.00043770670890808105,0.0010219592384520526,0.0,0.9981607196602348,0.9941477443734742,1.0,35,3,32,0,4,3,0.9998659876708658,0.9998994907531492,SRR11476447,MT039887.1
NC_045512.2,29903,0.9982610440424038,16065.217235728855,12407,13281.493739649673,52,0.9986487345241312,0.9995115101337432,0.0013512654758688347,0.0004884898662567139,0.0013374059758799461,0.0,0.9981607196602348,0.9941477443734742,1.0,55,3,52,0,4,3,0.9998659876708658,0.9998994907531492,SRR11476448,MT039887.1
NC_045512.2,29903,0.9983948098852958,14935.295522188408,11478,11817.474078202446,48,0.9988136955186688,0.9995709657669068,0.0011863044813311685,0.00042903423309326166,0.0011272814025253821,0.0,0.9981607196602348,0.9971909172992676,1.0,51,3,48,0,4,3,0.9998659876708658,0.9998994907531492,SRR11476449,MT039887.1
NC_045512.2,29903,0.5301474768417884,0.8851285824164801,1,1.032890804680352,14050,1.0,1.0,0.0,0.0,,,0.003411028993746447,0.0,0.5423124524521721,0,0,0,0,0,0,1.0,1.0,SRR11476452,MT039887.1
NC_045512.2,29903,0.1509881951643648,48.83914657392235,0,400.23052366045937,25388,0.9977131125317316,0.9994194507598876,0.0022868874682683282,0.0005805492401123048,0.00044954137517772,0.0,0.014647359796675918,0.01458047687522991,1.0,1,0,1,0,1,0,0.9977168949771692,1.0,SRR11476453,MT039887.1
NC_045512.2,29903,0.03441126308397152,0.03538106544493864,0,0.18991800961165808,28874,,,,,,,0.0,0.0,0.0307585083849663,0,0,0,0,0,0,0.0,0.0,SRR11476454,MT039887.1
NC_045512.2,29903,0.2160987191920543,4214.288332274355,0,15889.150024534256,23441,0.984025608750615,0.9997180700302124,0.015974391249385045,0.00028192996978759766,0.004233993940668922,0.0,0.206133163896599,0.1839614754372471,1.0,171,7,73,91,23,10,0.996268656716418,0.9983776768332252,SRR11476456,MT039887.1
NC_045512.2,29903,0.3786911012273016,5015.164598869677,0,15693.89195037057,18579,0.9888746068940626,0.9997715950012208,0.011125393105937407,0.00022840499877929688,0.0028316168725222024,0.0,0.3340801926228137,0.2889676621074809,1.0,197,18,100,79,50,20,0.994994994994995,0.997997997997998,SRR11476457,MT039887.1
NC_045512.2,29903,0.3505333912985319,6000.437514630638,0,16362.903504581864,19421,0.9939717642764628,0.9996825754642488,0.006028235723537168,0.00031742453575134283,0.004049871155314633,0.0,0.3166237501254055,0.3111393505668328,1.0,112,15,63,34,47,20,0.9950359104351499,0.997887621461766,SRR11476458,MT039887.1
NC_045512.2,29903,0.5901414573788583,13258.171454369129,2555,18987.234511696686,12256,0.9959588468192602,0.9996100068092346,0.004041153180739832,0.00038999319076538086,0.0016889828176170911,0.0,0.5752934488178444,0.5703441126308397,1.0,128,22,96,10,53,25,0.9969191420101146,0.9985467650991108,SRR11476459,MT039887.1
NC_045512.2,29903,0.6415744239708391,9868.071899140554,975,17425.456832682754,10718,0.9956637552346256,0.9996377229690552,0.004336244765374532,0.00036227703094482416,0.002233728663687096,0.0,0.5781025315185767,0.5528542286727084,1.0,134,13,82,39,57,21,0.996702724590733,0.9987852143229016,SRR11476460,MT039887.1
NC_045512.2,29903,0.5929839815403137,8786.526034177174,2,17811.45151704417,12171,0.9952348812811588,0.9996227622032166,0.004765118718841221,0.00037723779678344727,0.0016923166586341187,0.0,0.4768417884493194,0.4648363040497609,1.0,114,10,80,24,40,14,0.9971947541903359,0.9990181639666176,SRR11476461,MT039887.1
NC_045512.2,29903,0.9472962579005452,14163.734809216467,11097,13932.23917828666,1576,0.9985219342828506,0.999631941318512,0.0014780657171493685,0.0003680586814880371,0.0009619431897623931,0.0,0.9274989131525264,0.9142226532454938,1.0,46,7,39,0,19,11,0.9993149450153236,0.9996033892193978,SRR11476462,MT039887.1
NC_045512.2,29903,0.9704377487208641,16909.54753703642,11340,17088.582404371155,884,0.9978904874610248,0.9996020793914796,0.002109512538975289,0.0003979206085205078,0.0013403268745831864,0.0,0.9510751429622446,0.9436176972210146,1.0,101,6,82,13,28,7,0.9990154711673699,0.9997538677918424,SRR11476463,MT039887.1
NC_045512.2,29903,0.9863224425642912,14912.758987392568,10768,14281.530556986165,409,0.9985169477654784,0.9996148943901062,0.0014830522345217199,0.00038510560989379883,0.0012150972946202154,0.0,0.9824432331204228,0.9790656455873992,1.0,68,6,60,2,11,7,0.9996255701545376,0.9997617264619784,SRR11476464,MT039887.1
NC_045512.2,29903,0.9981941611209576,18324.37160151156,14678,15040.233207090865,54,0.9988622192134768,0.99957537651062,0.001137780786523157,0.0004246234893798828,0.001068164969412977,0.0,0.9981272781995116,0.9940474199913052,1.0,36,3,33,0,4,3,0.9998659831808892,0.9998994873856668,SRR11476465,MT039887.1
NC_045512.2,29903,0.9758218238972678,6.935859278333278,6,4.7192346913981575,723,0.9975792734287728,1.0,0.002420726571227161,0.0,,,0.6871216934755711,0.0,0.9978111166319062,21,5,16,0,6,5,0.999707986567382,0.9997566554728184,SRR11454606,MT039887.1
NC_045512.2,29903,0.9977594221315588,46.21385814132361,43,23.725346437479995,67,0.9967544532900401,1.0,0.0032455467099601343,0.0,0.003378161413108538,0.0,0.9968230612313146,0.4030364846336488,1.0,98,4,94,0,5,4,0.999832259796028,0.9998658078368224,SRR11454607,MT039887.1
NC_045512.2,29903,0.9992308464033708,489.39454235361,355,445.84524128031336,23,0.9945664056668436,1.0,0.0054335943331562655,0.0,0.005307523552662175,0.0,0.9973915660636056,0.9757214995150988,1.0,94,5,85,4,5,5,0.9998323554065379,0.9998323554065379,SRR11454608,MT039887.1
NC_045512.2,29903,0.9987626659532488,139.96669230511992,115,114.47023776991709,37,0.9959332392521708,1.0,0.004066760747829079,0.0,0.003880453994470789,0.0,0.9982610440424038,0.8696451861017289,1.0,114,2,105,7,7,2,0.9997655019932332,0.9999330005694952,SRR11454609,MT039887.1
NC_045512.2,29903,0.9987292244925259,284.8499481657359,248,183.5180044700421,38,0.9969023556108132,1.0,0.0030976443891868053,0.0,0.002958020041106346,0.0,0.9984282513460188,0.976791626258235,1.0,50,2,45,3,2,2,0.9999330117899252,0.9999330117899252,SRR11454610,MT039887.1
NC_045512.2,29903,0.976557536033174,7.489348894759723,7,4.7161702578376365,701,0.9974763483504394,1.0,0.002523651649560588,0.0,,,0.7209644517272514,0.0,0.9986573299515262,11,5,6,0,5,5,0.9997680782967672,0.9997680782967672,SRR11454611,MT039887.1
NC_045512.2,29903,0.9387686854161792,5.889910711299869,5,4.336556780667733,1831,0.9882475413398316,1.0,0.011752458660168276,0.0,,,0.5515165702437882,0.0,0.9944877983277032,88,0,87,1,2,0,0.9998787290807664,1.0,SRR11454612,MT039887.1
NC_045512.2,29903,0.999966558539277,1065.718356017791,895,656.286730029378,1,0.9857761399326967,0.9896240234375,0.01422386006730314,0.0103759765625,0.01358641939296268,0.0,0.9986957830318028,0.9947162492057652,1.0,109,0,102,7,1,0,0.9999665148673988,1.0,SRR11454613,MT039887.1
NC_045512.2,29903,0.999799351235662,2265.396247868107,1890,1447.9977265315365,6,0.9853145774269882,0.9892229735851288,0.014685422573011753,0.010777026414871216,0.014285029144363581,0.0,0.9993646122462628,0.9961542320168544,1.0,116,0,100,16,1,0,0.9999665372774728,1.0,SRR11454614,MT039887.1
NC_045512.2,29903,0.9996990268534928,153.37611610875163,133,91.10276744846844,9,0.9845578843830528,0.9918700456619264,0.015442115616947085,0.00812995433807373,0.01496006021977869,0.0,0.9971574758385446,0.9489683309366952,1.0,190,1,181,8,1,1,0.9999664632101416,0.9999664632101416,SRR11454615,MT039887.1
NC_045512.2,29903,0.9941477443734742,1721.1749991639635,1539,1184.2846844116686,175,0.999215920045168,1.0,0.0007840799548319842,0.0,0.0008127985961571271,0.0,0.9887636691970704,0.9803698625555964,1.0,9,7,2,0,7,7,0.999763249568776,0.999763249568776,SRR11410528,MT039887.1
NC_045512.2,29903,0.992609437180216,2443.615456643146,2077,1772.0738077783014,221,0.9990803499529352,1.0,0.0009196500470649572,0.0,0.0009566020488527284,0.0,0.9887636691970704,0.9794000601946292,1.0,11,7,4,0,7,7,0.999763249568776,0.999763249568776,SRR11410529,MT039887.1
NC_045512.2,29903,0.9881617229040563,1696.7105307159811,823,2058.276159629996,354,0.9984803381471212,1.0,0.001519661852878884,0.0,0.0009705566270192812,0.0,0.9679296391666388,0.8743269906029495,1.0,68,5,59,4,14,5,0.9995163073521284,0.99982725262576,SRR11410532,MT039887.1
NC_045512.2,29903,0.9984282513460188,2047.932648898104,1885,1335.9239115058936,47,0.9989689852583282,1.0,0.0010310147416717763,0.0,0.0009775102965241533,0.0,0.9893990569508077,0.9885295789720095,1.0,8,4,4,0,5,4,0.9998310011491922,0.9998648009193536,SRR11410533,MT039887.1
NC_045512.2,29903,0.998929873256864,5457.551550011704,3877,5403.932063599126,32,0.9984555041792416,0.999691605567932,0.0015444958207584405,0.00030839443206787115,0.0011753954499275074,0.0,0.993813329766244,0.9410761462060664,1.0,66,7,57,2,14,7,0.999528905040716,0.999764452520358,SRR11410536,MT039887.1
NC_045512.2,29903,0.9891649667257466,2676.390663144166,1861,2717.473209292447,324,0.9987159923735658,1.0,0.0012840076264342135,0.0,0.000944567428741161,0.0,0.9832458281777748,0.9374979099087049,1.0,49,4,44,1,4,4,0.9998639548330046,0.9998639548330046,SRR11410538,MT039887.1
NC_045512.2,29903,0.9961876734775776,3037.3612012172694,2284,2713.630477111167,114,0.9989575414594692,1.0,0.0010424585405308662,0.0,0.0008483600281051773,0.0,0.9886967862756244,0.9603718690432398,1.0,16,4,11,1,5,4,0.9998308811094201,0.999864704887536,SRR11410540,MT039887.1
NC_045512.2,29903,0.839882286058255,1607.272347256128,278,3135.652957426557,4788,0.9980775003634422,1.0,0.0019224996365577727,0.0,0.0009961385374852585,0.0,0.7933652141925559,0.6599003444470455,1.0,82,33,48,1,47,35,0.99801888383072,0.9985247007250042,SRR11410541,MT039887.1
NC_045512.2,29903,0.9838477744707887,1976.6104738654983,931,2464.946167314492,483,0.9984173027921184,1.0,0.0015826972078817336,0.0,0.0010335084904162797,0.0,0.9679965220880848,0.8786409390362171,1.0,72,1,71,0,10,1,0.999654529123195,0.9999654529123196,SRR11410542,MT039887.1
NC_045512.2,29903,0.9997659097749392,36890.597866434815,37687,5311.240675467077,7,0.99376757906185,0.9961803555488586,0.006232420938149907,0.003819644451141357,0.006026940649593415,0.0,0.9994649366284319,0.9990301976390328,1.0,55,3,35,17,10,3,0.9996654063639708,0.9998996219091912,SRR11409417,MT039887.1
NC_045512.2,29903,0.9897669130187606,1969.8202187071527,1788,1398.1616921142495,306,0.9986246032329548,1.0,0.0013753967670452338,0.0,0.0011861717001427907,0.0,0.9810721332307796,0.9653880881516904,1.0,36,8,26,2,14,10,0.9995227869243616,0.9996591335174012,SRR11397714,MT039887.1
NC_045512.2,29903,0.992743203023108,2540.265826171287,2361,1411.7260192429724,217,0.9987834082481326,0.9996246099472046,0.0012165917518673908,0.00037539005279541016,0.00100787222203369,0.0,0.9874928936895964,0.9745176069290706,1.0,22,5,14,3,11,5,0.9996274848454062,0.99983067492973,SRR11397715,MT039887.1
NC_045512.2,29903,0.9901013276259908,2128.9560244791487,2005,1186.3798897165614,296,0.9987755639944828,0.9995230734348296,0.0012244360055171375,0.0004769265651702881,0.0010467750753369034,0.0,0.9813731063772866,0.9741831923218406,1.0,13,6,4,3,9,6,0.9996933142506644,0.9997955428337764,SRR11397716,MT039887.1
NC_045512.2,29903,0.9977594221315588,2342.9848510182924,2205,1177.7067054419745,67,0.9987277269920306,0.9994103908538818,0.0012722730079693936,0.0005896091461181643,0.0010462931607608805,0.0,0.9950172223522724,0.976089355583052,1.0,12,4,8,0,6,4,0.9997983464408148,0.9998655642938764,SRR11397717,MT039887.1
NC_045512.2,29903,0.9975253319064976,2862.6616727418655,2514,2177.769978362982,74,0.9984044507695088,0.9996409714221954,0.0015955492304911,0.00035902857780456543,0.0014767670152946446,0.0,0.9889977594221316,0.961508878707822,1.0,44,5,39,0,5,5,0.9998309325759112,0.9998309325759112,SRR11397718,MT039887.1
NC_045512.2,29903,0.9809718088486103,3531.3989900678857,2742,3238.4122925789416,569,0.9980658484594596,0.9997050762176514,0.0019341515405404406,0.0002949237823486328,0.001834268935241634,0.0,0.9727117680500283,0.9592683008393806,1.0,108,5,102,1,8,5,0.9997249630419088,0.999828101901193,SRR11397719,MT039887.1
NC_045512.2,29903,0.9960539076346856,2031.5570344112632,1971,1065.318007118658,118,0.9986088965142242,0.9995882213115692,0.0013911034857757574,0.00041177868843078613,0.0011515411276571408,0.0,0.9899341203223756,0.9744172825469016,1.0,22,5,17,0,9,8,0.9996959664887508,0.9997297479900008,SRR11397720,MT039887.1
NC_045512.2,29903,0.9980938367387888,3199.648363040497,3122,1580.4222634581797,57,0.998855398872066,0.9993992447853088,0.0011446011279339086,0.0006007552146911621,0.001014862450325782,0.0,0.9961542320168544,0.9810386917700564,1.0,20,9,10,1,10,9,0.9996642943467168,0.9996978649120452,SRR11397721,MT039887.1
NC_045512.2,29903,0.9799351235661974,2282.527238069759,1281,3072.399904762392,600,0.9983138178109308,1.0,0.0016861821890692408,0.0,0.0011796786662692238,0.0,0.9678961977059158,0.8530916630438418,1.0,85,11,74,0,13,12,0.9995508413087794,0.9995853919773348,SRR11397728,MT039887.1
NC_045512.2,29903,0.9977259806708356,2769.725913787913,2660,1410.7582953323456,68,0.9986071805704504,0.9992139935493468,0.0013928194295494967,0.0007860064506530763,0.001301242199018282,0.0,0.9894659398722536,0.9801023308698124,1.0,11,1,8,2,1,1,0.9999662025145328,0.9999662025145328,SRR11397729,MT039887.1
NC_045512.2,29903,0.9898672374009296,4433.393906965855,3640,3524.435014740962,303,0.9982623397509772,0.9995376467704772,0.0017376602490228874,0.0004623532295227051,0.0014962456188136741,0.0,0.9813062234558404,0.9744172825469016,1.0,33,3,30,0,4,3,0.9998636859323882,0.9998977644492912,SRR11397730,MT039887.1
NC_045512.2,29903,0.12413470220379225,193.34361100892886,0,664.4379667087686,26191,0.9954780062597248,0.998486578464508,0.004521993740275288,0.0015134215354919436,0.0041787399289928695,0.0,0.12393405343945425,0.1236330802929472,1.0,16,8,8,0,11,9,0.9970318402590392,0.9975715056664868,SRR11397411,MT039887.1
NC_045512.2,29903,0.1433635421195198,4682.901815871317,0,15467.025004463676,25616,0.990502376649378,0.9977689385414124,0.009497623350621986,0.0022310614585876465,0.008501653505627815,0.0,0.13634083536768887,0.12948533591947295,1.0,151,85,62,4,118,100,0.9710571498650968,0.9754721609026245,SRR11397412,MT039887.1
NC_045512.2,29903,0.12724475805103164,861.6976557536032,0,2827.2937722892284,26098,0.9923622605316909,0.9983276724815368,0.007637739468309145,0.0016723275184631348,0.006471020341948797,0.0,0.12510450456475938,0.12393405343945425,1.0,127,67,57,3,89,75,0.9762095696337878,0.9799518845228548,SRR11397413,MT039887.1
NC_045512.2,29903,0.15145637561448685,6187.078319901013,0,19580.20426126954,25374,0.9887855036829366,0.9974268078804016,0.011214496317063394,0.002573192119598389,0.008645661540388259,0.0,0.14530314684145404,0.13988563020432732,1.0,150,80,64,6,124,94,0.9714614499424626,0.9783659378596088,SRR11397414,MT039887.1
NC_045512.2,29903,0.13991907166505033,44.79283015082099,0,140.15271141233274,25719,0.9920654932385372,1.0,0.0079345067614629,0.0,0.00742363661358303,0.0,0.13410025749924756,0.11771394174497544,1.0,73,19,48,6,47,22,0.988279301745636,0.9945137157107232,SRR11397415,MT039887.1
NC_045512.2,29903,0.1434973079624118,1710.633113734408,0,5381.558713097892,25612,0.9912244238669684,0.9980087876319884,0.008775576133031593,0.0019912123680114746,0.007465013917887009,0.0,0.1318931210915293,0.12406781928234625,1.0,127,66,58,3,94,80,0.9761663286004056,0.9797160243407708,SRR11397416,MT039887.1
NC_045512.2,29903,0.1541651339330502,1430.961241347022,0,4510.218917852782,25293,0.9916259376991716,0.9983598589897156,0.008374062300828378,0.0016401410102844238,0.007095933682893519,0.0,0.14496873223422402,0.12416814366451527,1.0,122,60,59,3,97,74,0.9776239907727796,0.9829296424452134,SRR11397417,MT039887.1
NC_045512.2,29903,0.9998327926963848,30227.073236798984,29164,7368.127056905986,5,0.9931954616129912,0.9958736300468444,0.006804538387008674,0.004126369953155518,0.006332675842741886,0.0,0.9994314951677088,0.9989967561783101,1.0,55,3,33,19,12,3,0.9995984742019676,0.999899618550492,SRR11393704,MT039887.1
NC_045512.2,29903,0.9983279269638498,1795.6437146774572,1459,1459.6675232868888,50,0.9920127975702526,0.995708167552948,0.007987202429747375,0.004291832447052002,0.007593733468081899,0.0,0.9958867003310704,0.9860549108785072,1.0,69,5,63,1,7,5,0.999764942914708,0.9998321020819342,SRR11314339,MT039887.1
NC_045512.2,29903,0.9980603952780658,51015.22285389426,57287,16355.06077828701,58,0.9941723920953244,0.9952635169029236,0.005827607904675625,0.004736483097076416,0.005565978238553204,0.0,0.9973915660636056,0.9962879978597464,1.0,23,0,22,1,1,0,0.9999664710813077,1.0,SRR11177792,MT039887.1
NC_045512.2,29903,0.9977594221315588,4586.3009397050455,3950,3644.949459261949,67,0.9922766382816308,0.9953143894672394,0.0077233617183692935,0.00468561053276062,0.007217682592973952,0.0,0.9974250075243286,0.9955857271845634,1.0,66,2,52,12,5,4,0.9998323610272916,0.9998658888218332,SRR11140744,MT039887.1
NC_045512.2,29903,0.9975253319064976,3273.301140353811,2750,2422.636663005289,74,0.9915004080768388,0.9950971603393556,0.008499591923161298,0.004902839660644531,0.007967289727971779,0.0,0.9974584489850516,0.9945156004414272,1.0,79,3,59,17,6,4,0.999798839977202,0.9998658933181346,SRR11140746,MT039887.1
NC_045512.2,29903,0.9976590977493895,3951.862288064743,3428,2609.599784073584,70,0.990179422846314,0.9943487048149108,0.009820577153686116,0.005651295185089111,0.009326536531150564,0.0,0.9975922148279436,0.9969902685349296,1.0,109,4,78,27,7,5,0.9997653447755692,0.9998323891254064,SRR11140748,MT039887.1
NC_045512.2,29903,0.9973581246028826,124.30568839246898,88,108.26253121338628,79,0.9911842426852564,1.0,0.008815757314743709,0.0,0.007125266545316089,0.0,0.9941477443734742,0.7259806708357021,1.0,153,3,147,3,4,3,0.9998654467169,0.9998990850376748,SRR11140750,MT039887.1
NC_045512.2,29903,0.9975587733672208,11.901682105474368,11,6.2633329554960895,73,0.9979952633332896,1.0,0.002004736666710416,0.0,,,0.9136875898739256,0.0,0.9999727153231018,12,0,12,0,1,0,0.999963399458312,1.0,SRR11092057,MT039887.1
NC_045512.2,29903,0.9978597465137278,17.779754539678297,17,8.919380269586162,64,0.9967281505570148,1.0,0.0032718494429849754,0.0,0.0,0.0,0.9524128013911648,3.3441460723004385e-05,0.9999998480209658,164,1,161,2,3,1,0.9998946629213484,0.9999648876404494,SRR11092059,MT039887.1
