Run,Center_ID,Group,BioProject,Method,library_strategy,library_source,instrument,LibraryLayout,total_reads,percent_aligned,coverage,breadth,sample_accession,experiment_desc,collection_date,isolation_source,release_date,Sufficient_cov
SRR11494500,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,429432,99.86,3345.537604922583,0.9968230612313146,SRS6438967,Severe acute respiratory syndrome coronavirus 2,2020-03-18,missing,1586806279.995568,True
SRR11494501,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,404765,99.85,3236.3081296191017,0.9975253319064976,SRS6438966,Severe acute respiratory syndrome coronavirus 2,2020-03-18,missing,1586806285.2355254,True
SRR11494502,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,492911,99.77,3650.830786208741,0.9978931879744508,SRS6438965,Severe acute respiratory syndrome coronavirus 2,2020-03-07,missing,1586806286.3595164,True
SRR11494503,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,368245,99.81,2829.7248436611712,0.9974250075243286,SRS6438964,Severe acute respiratory syndrome coronavirus 2,2020-03-18,missing,1586806289.4314914,True
SRR11494504,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,312070,99.84,2418.593719693676,0.9968899441527606,SRS6438963,Severe acute respiratory syndrome coronavirus 2,2020-03-18,missing,1586806285.9395196,True
SRR11494505,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,520202,99.83,3804.9122161656014,0.9978263050530048,SRS6438962,Severe acute respiratory syndrome coronavirus 2,2020-03-18,missing,1586806296.619433,True
SRR11494506,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,251738,99.85,1959.432565294452,0.9970905929170988,SRS6438961,Severe acute respiratory syndrome coronavirus 2,2020-03-18,missing,1586806291.2394767,True
SRR11494507,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,255253,99.83,1997.2227870113363,0.9971909172992676,SRS6438960,Severe acute respiratory syndrome coronavirus 2,2020-03-18,missing,1586806290.939479,True
SRR11494508,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,592157,99.78,4081.500518342641,0.9944152760592584,SRS6438959,Severe acute respiratory syndrome coronavirus 2,2020-03-16,missing,1586806298.3674188,True
SRR11479027,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,296919,99.06,2359.9954854028024,0.9958198174096244,SRS6424874,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806298.2994192,True
SRR11479028,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,788446,98.89,5329.679095742902,0.9979935123566196,SRS6424873,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806312.6113029,True
SRR11479029,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,251621,99.67,2122.5185767314315,0.9983279269638498,SRS6424872,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806298.2074199,True
SRR11479030,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,374161,99.59,3144.369762231215,0.9993646122462628,SRS6424872,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806303.1473799,True
SRR11479031,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,250068,99.66,2194.089790322041,0.9990301976390328,SRS6424871,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806303.6953754,True
SRR11479032,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,326914,99.61,2813.358994080861,0.99933117078554,SRS6424871,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806309.4393287,True
SRR11479033,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,SINGLE,241312,99.78,1120.3750459820083,0.9857204962712772,SRS6424870,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806302.5793843,True
SRR11479034,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,224766,99.47,1834.918837574825,0.9958532588703476,SRS6424870,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806305.4873607,True
SRR11479035,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,717601,99.57,4718.174029361602,0.9952178711166104,SRS6424869,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806321.2632325,True
SRR11479036,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,285039,99.62,2434.131725913788,0.9987292244925259,SRS6424868,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806313.0632992,True
SRR11479037,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,186524,99.46,1538.8611176136176,0.9982944855031268,SRS6424867,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806308.655335,True
SRR11479038,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,204252,99.41,1673.842323512691,0.9940474199913052,SRS6424866,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806309.3513293,True
SRR11479039,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,596102,99.56,4872.825769989633,0.999598702471324,SRS6424865,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806318.2992566,True
SRR11479040,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,SINGLE,267657,99.22,1241.4012306457546,0.9779286359228172,SRS6424864,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806312.6513026,True
SRR11479041,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,636323,99.0,4976.35150319366,0.9979600708958968,SRS6424863,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806317.0832665,True
SRR11479042,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,SINGLE,295335,97.07,1280.6096043875195,0.5450958097849714,SRS6424862,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806316.3712723,False
SRR11479043,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,529522,99.22,3984.470989532823,0.9990301976390328,SRS6424861,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806326.1511927,True
SRR11479044,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,912827,99.28,6447.704176838443,0.9990970805604787,SRS6424860,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806340.0790794,True
SRR11479045,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,270666,99.71,2196.622011169448,0.9814065478380096,SRS6424859,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806325.4551983,True
SRR11479046,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,309962,99.36,2610.175801759021,0.9985620171889108,SRS6424858,PCR Tiled  Amplification of SARS-CoV-2,2020-03,human,1586806329.8471627,True
SRR11476445,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1558167,94.53,20778.190683209043,0.9983948098852958,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct25.7 Illumina,2019-01-19,human,1586806414.2064767,True
SRR11476446,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,2025706,94.66,24842.99632143932,0.9990970805604787,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct25.7 Illumina,2019-01-19,human,1586806445.662221,True
SRR11476447,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1211826,96.99,16814.967494900182,0.9987961074139718,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct22.3 Illumina,2019-01-19,human,1586806397.2146149,True
SRR11476448,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1250999,95.88,16065.217235728855,0.9982610440424038,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct22.3 Illumina,2019-01-19,human,1586806384.514718,True
SRR11476449,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1039042,97.57,14935.295522188408,0.9983948098852958,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct22.3 Illumina,2019-01-19,human,1586806374.0028036,True
SRR11476452,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1733115,0.01,0.8851285824164801,0.5301474768417884,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: NTC Illumina,2019-01-19,human,1586806401.3425813,False
SRR11476453,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1754169,0.21,48.83914657392235,0.1509881951643648,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: NTC Illumina,2019-01-19,human,1586806486.5738885,False
SRR11476454,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1593316,0.01,0.03538106544493864,0.03441126308397152,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: NTC Illumina,2019-01-19,human,1586806487.2938826,False
SRR11476456,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1201863,55.88,4214.288332274355,0.2160987191920543,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct37.6 Illumina,2019-01-19,human,1586806438.9902754,False
SRR11476457,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1676026,41.24,5015.164598869677,0.3786911012273016,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct37.6 Illumina,2019-01-19,human,1586806510.2336962,False
SRR11476458,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1550225,44.23,6000.437514630638,0.3505333912985319,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct37.6 Illumina,2019-01-19,human,1586806492.3098419,False
SRR11476459,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1626194,63.0,13258.171454369129,0.5901414573788583,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct35.6 Illumina,2019-01-19,human,1586806511.1656888,False
SRR11476460,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1302265,59.73,9868.071899140554,0.6415744239708391,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct35.6 Illumina,2019-01-19,human,1586806522.4055974,False
SRR11476461,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1519670,48.07,8786.526034177174,0.5929839815403137,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct35.6 Illumina,2019-01-19,human,1586806543.7174242,False
SRR11476462,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1160368,85.39,14163.734809216467,0.9472962579005452,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct33.2 Illumina,2019-01-19,human,1586806535.5734904,True
SRR11476463,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1635539,77.29,16909.54753703642,0.9704377487208641,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct33.2 Illumina,2019-01-19,human,1586806539.577458,True
SRR11476464,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1263331,86.17,14912.758987392568,0.9863224425642912,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct33.2 Illumina,2019-01-19,human,1586806558.8013017,True
SRR11476465,CDC_USA,CDC Pathogen Discovery Team,PRJNA622817,PCR_CUSTOM,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,1376948,94.67,18324.37160151156,0.9981941611209576,SRS6422657,Multiplex amplicon sequencing of SARS-CoV-2_WA1-A12: N2 Ct25.7 Illumina,2019-01-19,human,1586806588.9850564,True
SRR11454606,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,Illumina MiniSeq,PAIRED,5668472,0.03,6.935859278333278,0.9758218238972678,SRS6404546,RNA-Seq of Homo sapiens: hCov-19 infected patients Throat swab,2020-02-08,Tianmen,1585931029.0976562,False
SRR11454607,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,Illumina MiniSeq,PAIRED,4407436,0.25,46.21385814132361,0.9977594221315588,SRS6404545,RNA-Seq of Homo sapiens: hCov-19 infected patients Faeces,2020-02-07,Wuhan,1585931071.5533683,False
SRR11454608,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,Illumina iSeq 100,PAIRED,2690410,3.19,489.39454235361,0.9992308464033708,SRS6404544,RNA-Seq of Homo sapiens: hCov-19 infected patients Throat swab and cultured virus,2020-01-08,Jingzhou,1585873035.8110023,True
SRR11454609,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,NextSeq 550,SINGLE,17121629,0.37,139.96669230511992,0.9987626659532488,SRS6404543,RNA-Seq of Homo sapiens: hCov-19 infected patients Throat swab,2020-01-17,Wuhan,1585872897.7681303,True
SRR11454610,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,NextSeq 550,SINGLE,14337950,0.87,284.8499481657359,0.9987292244925259,SRS6404542,RNA-Seq of Homo sapiens: hCov-19 infected patients Throat swab,2020-01-18,Wuhan,1585931057.8574617,True
SRR11454611,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,NextSeq 550,SINGLE,1405558,0.23,7.489348894759723,0.976557536033174,SRS6404540,RNA-Seq of Homo sapiens: hCov-19 infected patients Throat swab,2020-01-18,Wuhan,1585872836.928626,False
SRR11454612,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,Illumina MiSeq,PAIRED,3755251,0.04,5.889910711299869,0.9387686854161792,SRS6404539,RNA-Seq of Homo sapiens: hCov-19 infected patients Sputum,2019-12-30,Wuhan,1585872911.7520163,False
SRR11454613,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,Illumina MiSeq,PAIRED,5418689,4.17,1065.718356017791,0.999966558539277,SRS6404541,RNA-Seq of Homo sapiens: hCov-19 infected patients Bronchial scraping,2019-12-30,Wuhan,1585873488.4192817,True
SRR11454614,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,Illumina MiSeq,PAIRED,5758629,8.38,2265.396247868107,0.999799351235662,SRS6404538,RNA-Seq of Homo sapiens: hCov-19 infected patients Bronchoalveolar lavage uid,2019-12-30,Wuhan,1585872984.1914246,True
SRR11454615,Hubei_China,Hubei Provincial Center for Disease Control and Prevention,PRJNA616446,RNA-seq,RNA-Seq,TRANSCRIPTOMIC,Illumina MiSeq,PAIRED,5229309,0.61,153.37611610875163,0.9996990268534928,SRS6404537,RNA-Seq of Homo sapiens: hCov-19 infected patients Bronchoalveolar lavage uid,2019-12-30,Wuhan,1585931048.505525,True
SRR11410528,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,209865,99.36,1721.1749991639635,0.9941477443734742,SRS6372782,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350444.6367006,True
SRR11410529,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,303783,99.05,2443.615456643146,0.992609437180216,SRS6372782,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350564.5156868,True
SRR11410532,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,224085,97.64,1696.7105307159811,0.9881617229040563,SRS6372781,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350560.6277194,True
SRR11410533,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,262263,99.08,2047.932648898104,0.9984282513460188,SRS6372781,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350560.0557244,True
SRR11410536,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,569915,99.11,5457.551550011704,0.998929873256864,SRS6372780,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350567.3516629,True
SRR11410538,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,320776,98.56,2676.390663144166,0.9891649667257466,SRS6372779,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350566.0076742,True
SRR11410540,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,368381,98.18,3037.3612012172694,0.9961876734775776,SRS6372778,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350568.4716535,True
SRR11410541,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,219936,94.12,1607.272347256128,0.839882286058255,SRS6372777,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350568.395654,False
SRR11410542,PublicHealth_UT,Utah Public Health Laboratory,PRJNA614995,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina MiSeq,PAIRED,250447,99.3,1976.6104738654983,0.9838477744707887,SRS6372777,PCR Tiled Amplification of SARS-CoV-2,2020-03,human,1585350569.5276444,True
SRR11409417,UMIGS_MA,University of Maryland Institute for Genome Sciences (UMIGS),PRJNA231221,Capture_Twist,Targeted-Capture,VIRAL RNA,Illumina MiSeq,PAIRED,19667227,44.1,36890.597866434815,0.9997659097749392,SRS6357438,Other Sequencing of Severe acute respiratory syndrome coronavirus 2,2020-01-19,oropharyngeal swab,1585351461.8602514,True
SRR11397714,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,258336,99.8,1969.8202187071527,0.9897669130187606,SRS6361195,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416517",2020-03-16,unknown,1585350571.363629,True
SRR11397715,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,327753,99.8,2540.265826171287,0.992743203023108,SRS6361194,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416516",2020-03-16,unknown,1585350573.379612,True
SRR11397716,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,276542,99.78,2128.9560244791487,0.9901013276259908,SRS6361193,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416515",2020-03-15,unknown,1585350575.4595945,True
SRR11397717,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,302254,99.83,2342.9848510182924,0.9977594221315588,SRS6361192,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416514",2020-03-15,unknown,1585350574.0396066,True
SRR11397718,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,388493,99.77,2862.6616727418655,0.9975253319064976,SRS6361191,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416415",2020-02-08,unknown,1585350580.515552,True
SRR11397719,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,497205,99.86,3531.3989900678857,0.9809718088486103,SRS6361190,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416414",2020-03-06,unknown,1585350584.3795195,True
SRR11397720,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,286433,99.78,2031.5570344112632,0.9960539076346856,SRS6361189,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416413",2020-03-05,unknown,1585350579.6635592,True
SRR11397721,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,438663,99.84,3199.648363040497,0.9980938367387888,SRS6361188,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416412",2020-03-02,unknown,1585350580.271554,True
SRR11397728,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,NextSeq 550,PAIRED,302744,99.77,2282.527238069759,0.9799351235661974,SRS6361186,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416518",2020-03-16,unknown,1585350588.0714884,True
SRR11397729,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,380092,99.82,2769.725913787913,0.9977259806708356,SRS6361187,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416411",2020-01-25,unknown,1585350593.239445,True
SRR11397730,Doherty_Melbourne,The Peter Doherty Institute for Infection and Immunity,PRJNA613958,PCR_ARCTIC,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,621613,99.76,4433.393906965855,0.9898672374009296,SRS6361185,"Severe acute respiratory syndrome coronavirus 2, GISAID ID: EPI_ISL_416410",2020-01-24,unknown,1585350599.531392,True
SRR11397408,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,565052,0.0,0.06022807076213089,0.015249306089689997,SRS6360918,Sample 10,Mar-2020,Plasmid,1585350592.287453,False
SRR11397409,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,613188,0.0,0.0756111426947129,0.02417817610273217,SRS6360917,Sample 9,Mar-2020,Plasmid,1585350604.51535,False
SRR11397410,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,517641,0.0,0.137477845032271,0.023442463966826067,SRS6360916,Sample 8,Mar-2020,Plasmid,1585350601.0673792,False
SRR11397411,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,457181,6.96,193.34361100892886,0.12413470220379225,SRS6360915,Sample 7,Mar-2020,Plasmid,1585350599.399393,False
SRR11397412,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,977584,60.83,4682.901815871317,0.1433635421195198,SRS6360914,Sample 6,Mar-2020,Plasmid,1585350611.9272878,False
SRR11397413,Paragon_CA,Paragon Genomics,PRJNA614546,Mixed,AMPLICON,VIRAL RNA,Illumina iSeq 100,PAIRED,144240,71.67,861.6976557536032,0.12724475805103164,SRS6360913,Sample 5,Mar-2020,Plasmid,1585350603.2713606,False
